vibration,temperature,pressure,torque,current,rpm,time
0.29439285138425175,40.53102046180078,100.24471142632876,49.71110004979243,9.932124224605714,1501.4242096360551,0
0.3260815337626846,39.894961464318484,98.76770899399557,50.16066183254498,9.853240843145882,1503.1840569016617,1
0.300214830304208,40.588985828622704,97.62853578727812,49.564891877588884,10.019212571695457,1500.3473199632535,2
0.31205499011778254,40.16968257788045,98.84079184692773,49.359680985418194,10.024079119071205,1501.5441918972456,3
0.27869344960258974,39.915543446348046,100.49979583815046,49.00940555796264,9.958977685107516,1497.831196041007,4
0.29849918076670345,40.51741231812555,100.84526251405907,50.21901223350038,10.057875444472892,1497.8646013659254,5
0.278902119187891,39.52231883338491,101.12318278137448,49.72151014872104,9.795250250057622,1496.3129585479003,6
0.3190412254679717,39.06604239874691,97.36937101609374,48.990591626241674,9.741569123983075,1497.3576704859693,7
0.33382580169628384,39.9796601088708,102.64198215338855,49.85744193798165,9.995206447177372,1498.9413977480806,8
0.2965289689353398,40.176633323277485,98.98500216791548,49.164429684053474,9.659409395232093,1494.4814875305672,9
0.30150776417311553,39.673857378558424,98.87495053163263,50.79397808678847,9.716234460571734,1503.6923130323353,10
0.27763392522162167,39.21825713252451,99.65417612512049,49.680072305388,10.156166136092095,1494.8257467772937,11
0.30833568166360337,39.66239092442485,99.8357823900178,49.74240258146208,10.042541448136513,1502.5954008803126,12
0.27880832902343666,39.8277331945783,102.69159299462697,50.15017625818883,10.222535424173172,1500.5547186912372,13
0.27172663085888105,39.41596090824112,99.9096837674562,50.27910569372189,10.197818469672557,1501.5263528725784,14
0.29385419783761946,39.89018537913239,99.20680710836753,48.14485187056918,9.506470564888051,1498.7362868251573,15
0.31215930594517105,39.7814405780484,99.62714616773243,49.89080696559133,10.138168976852254,1496.3369638834629,16
0.3070269028590116,40.50484938716474,100.35961612762597,50.950108916414514,9.739518288586837,1500.4944012685985,17
0.3276558529111646,40.15062953848055,98.44234975372531,50.58564444437588,9.728273681596024,1504.5009852004,18
0.33514472910255755,39.54118587371725,99.54003066381239,49.90787660207218,9.665475747427966,1500.1886677806249,19
0.2961132034548829,40.078024969335175,98.33490716844229,49.61309302520079,10.11238610405436,1497.3245459884563,20
0.3068643275271449,40.22541230296944,100.03553427967574,49.3596590900217,9.991134946035674,1497.2240272204024,21
0.2821009548588327,39.817627366809006,100.77263130889132,50.299633110186946,9.796542013877138,1502.6723141499742,22
0.312671464999117,40.37067599605752,99.99679609711728,49.07546472674745,9.8652184513529,1504.7713186643502,23
0.286186242403911,40.329197019564496,99.19265894265585,49.079185582072355,9.950850808830413,1500.7812328502735,24
0.311101102393369,41.39416136702188,99.75376764548919,49.969493382938424,9.775103805168214,1502.9707642079102,25
0.32848926542511375,40.155764670192646,98.74258670967801,49.82718211943146,10.193135356566465,1498.4919043966995,26
0.3268806575475014,39.45505426467616,99.78966646463633,49.63541941813398,9.91851742833473,1500.661013526127,27
0.3174196733094999,39.585647228897955,101.58692309775945,50.906115934501436,9.882539115051285,1505.3876022511567,28
0.3555876419272952,39.74630009533436,100.01255297780182,50.644038578495376,10.273236272244782,1496.4402049811572,29
0.2793039679097465,40.1435644674539,99.79485181704663,50.1840323914621,10.33948647192231,1504.6493273807926,30
0.3321953870654978,39.03292600581997,101.0268052425566,52.211669007317916,10.048456253813582,1502.640834498149,31
0.3239032078901598,39.20121873382552,99.51293269266917,51.77941557866299,9.80729610650718,1504.8484935105582,32
0.33307079075912355,40.242942876992394,101.06338104456583,49.13459088304219,9.91933975303155,1495.132927219831,33
0.33536290274128977,39.34081671329796,101.70780454084606,50.61409302941431,10.010756834236265,1501.508826401753,34
0.3136461224175202,39.35194929940772,98.80193517563049,49.91256750894931,9.819568785473576,1503.4781944805359,35
0.3216760769429363,40.21146190831105,100.41493962207079,49.06840519665811,9.91398771179042,1505.911726523893,36
0.33899041149550335,39.8470314354242,100.45847108504715,50.25499844582343,10.047387127234146,1497.597202368447,37
0.3287333330665965,40.26384913360514,96.48715856186563,48.59544471946925,10.24093585907521,1506.789444983736,38
0.31420417935020306,40.219330932370525,97.60458630127596,50.006098211756196,10.144179311460457,1498.03646327738,39
0.3506326397583976,40.25277340194225,101.62083380772675,50.18139484634705,10.124508572692863,1496.2237137532802,40
0.3212794609511392,40.30271879680784,102.33608098655317,50.3326893047877,10.176553132005694,1507.716961765218,41
0.3352415207249308,39.82244137360394,99.13070205744262,50.71804086267795,10.063230878877159,1499.6081123555473,42
0.32697534034916376,39.669418626147234,99.88014119536707,50.203360174718746,9.82595422887334,1495.6804841674473,43
0.3210446447196212,39.63498465177701,99.82105588121652,49.78169636916075,9.867869549350873,1501.0596581273933,44
0.336361120271131,39.39024636449599,100.29282197515933,50.276516424286946,9.962839150066582,1500.7214480013515,45
0.32086600840635787,39.25294827156518,98.82879786720551,48.631511088756795,10.11559518651751,1501.7777039155258,46
0.340401748102523,38.77614468680696,101.12064972268236,50.76010503110827,10.067643028243157,1496.5763064827725,47
0.3559888545387164,39.85191637966924,100.69403822273794,50.43903287734873,9.979056324515712,1501.9436642322269,48
0.32616006284065335,39.75139783919338,98.90898353286839,48.972782976050986,10.072986173218387,1497.9368871645584,49
0.31080625484484614,40.201509696598144,102.48811177203403,49.291305871146506,9.833368711072842,1493.7302264017108,50
0.3352668954799759,39.95489461904139,99.39599022636378,51.07340700388416,9.970353134783895,1501.0005040856463,51
0.33506331594258665,40.06261023914351,100.35289035415809,49.56968492649976,10.069957053522126,1502.8561985140373,52
0.3566593531584103,40.12612674803828,100.13524715974026,50.02693124919333,9.813346558127927,1503.0639280399,53
0.3475809082488426,39.7773657011362,99.95452633813812,48.79534941305654,9.977283936353,1497.5933372149852,54
0.2982201832362072,39.83592873629821,98.65174908072291,48.91348752477423,9.988018829780188,1499.903287312021,55
0.3663124476033802,39.898978602753644,98.64196234482569,48.112704117022325,10.127048317077765,1504.7028685015277,56
0.31042614367145516,40.06273121628462,99.82599570725954,50.5072324793398,9.549602069125424,1496.5692838886869,57
0.3597155770044507,39.514494320645454,99.28316579441142,48.75294430688266,9.887643654245005,1500.7326835749811,58
0.304159434334845,40.38642987169651,99.07973735902384,49.920845553573535,9.940763726867011,1503.1038437807981,59
0.31246518458626527,39.37306514650753,100.26334292838703,50.76441274790234,10.076389745180135,1503.545616224255,60
0.3228755527812589,40.03573402720869,98.77243097276147,48.99478830599473,9.715855570946102,1499.2725039481236,61
0.32232005761651356,40.44118119338178,101.18942481927819,50.3907062226924,9.810024389357773,1493.5733049008306,62
0.3428816811704096,39.48612391903726,99.74257824591798,49.431960518493824,10.109986563074457,1496.0601031546282,63
0.3655256693890661,39.79919419346733,100.65504410948034,50.29652250584025,10.11828432710814,1502.0881814466866,64
0.34639414621350934,39.27412023607092,97.82623462742417,49.09106743513168,10.019521879846465,1495.3180952244252,65
0.3209633741790379,40.294915386958984,100.10060587776691,50.68448342849687,10.11353535233479,1497.9192582957396,66
0.3476928341409247,39.79242670530768,100.57688904270238,49.06777577539357,10.197592200408721,1501.0995134137424,67
0.33650289281152107,40.37088611492138,98.95694266282474,50.86827016951374,10.233673021092415,1496.695496873818,68
0.34964598656074747,39.77384446175012,99.18577953515486,50.48824517054768,9.996652059179736,1493.6427818585032,69
0.3335393631165132,39.671828774632345,99.87260818375972,51.12028482181947,9.536486329208028,1499.9424880817144,70
0.36506621958544727,40.26797818002367,99.63287772849793,50.40281625189831,10.137431720439233,1503.4544728801789,71
0.33824042105690894,39.48304345088733,98.60846745363558,50.41574780604797,10.008988067350545,1500.4697064687605,72
0.3486916476245365,40.624618960487545,100.12469589675045,48.7621425892131,10.02980111754434,1498.3817351391176,73
0.35950570353246303,39.491437913593295,100.45057568035953,49.98397144388547,9.92157713224496,1500.9677889597747,74
0.312989204655282,40.594583984452704,100.78693866235247,49.3854364076279,9.819242043964207,1504.4251137739034,75
0.3499042403552662,40.07152432557784,98.10871329602028,49.56635620603812,9.934171066649967,1498.4447532436202,76
0.3267654646093384,40.22956441182195,102.69243327302408,49.58258935735117,9.903146863877788,1505.1793383465833,77
0.33849579116947803,40.807101848622665,100.7651765949104,50.87726318615702,10.259552431951883,1500.6588280232438,78
0.35374906409148377,40.23620320012612,99.8102434602035,49.64406940723795,10.304172717226159,1497.5917774961993,79
0.34905103610298943,40.61290749995822,100.92154599168263,49.090016328173114,10.005615566115354,1503.3035628714065,80
0.3593167010832988,39.838624944981035,98.85249871947391,48.55387008267483,9.489424238796097,1497.4073990464628,81
0.33460898656345894,39.47501243403178,98.91692616979522,51.538510228394884,9.841497129541128,1506.2470746455479,82
0.3378143995314328,40.694898368820866,100.18385911059268,50.326087724140194,10.133730718405012,1496.5296130893923,83
0.3238058594705467,40.03586143796205,95.63439508431767,51.621851067224455,10.013812872580926,1504.1505725427746,84
0.3434762059036308,38.88192195518961,98.92687655486495,51.457519442322685,10.36306408299511,1499.9534561432351,85
0.3387088278384555,40.371771372562975,97.32053161600052,49.446301385431894,10.007913950658239,1502.9819713303652,86
0.2994283641628025,39.68785899164392,99.97877128769022,50.71381923494384,9.82616743609516,1501.5122142882435,87
0.35983470028081627,40.14566754737046,102.74480284287355,50.206060633588336,10.048696564921014,1505.4028459635879,88
0.3389412458864896,40.875456558879556,100.26961590484362,48.7363178924177,9.96327957469249,1500.0744610498152,89
0.3409534780536995,39.553535339167986,99.70857792946818,49.65985192213328,10.146938802173679,1504.1426649765842,90
0.3661678494027215,40.4552711996758,100.76215918144078,48.98253006286364,10.11687609169533,1502.7412829954585,91
0.3127876471419773,39.39522310247437,100.72713429962822,51.132354974214465,10.357828958903156,1501.170556643782,92
0.3434547319247299,39.66794285302697,98.77159584852161,48.523517876793065,9.886531822292097,1501.6507915043317,93
0.34658393176456165,39.927875116281406,99.26035028310454,51.2738889857423,10.257633722572539,1499.4858110976613,94
0.3531590678606592,40.47038949733376,99.26760542718068,50.50515995633441,10.091498362169437,1504.4020587741247,95
0.33028157238462236,40.34444433839042,98.24507842723827,48.593437027414296,10.004937187511828,1498.5221810698943,96
0.34948658750596784,39.678530685861396,98.32264370457887,50.195770479964935,10.033992777014259,1502.8327051282704,97
0.3720945083385456,40.389961784904955,98.06005338131843,49.72363928906409,9.782276656127213,1501.8047687682165,98
0.3412679307637508,40.43906083447867,98.89288085921275,49.64413485332547,9.87817738467354,1496.5811815836034,99
0.33392500493944777,40.09146183151458,98.84697113052584,49.17462573290161,9.838922108846482,1496.1784686818232,100
0.317040582745273,39.9295744368372,100.01083120726767,49.800879864733425,10.190381359356307,1498.0375158072343,101
0.34870561956957646,39.82437445696103,98.46880547561818,49.53624127165835,10.297052437907936,1501.7020505058597,102
0.34431391380534004,40.221532655539114,98.93301108840926,49.995190674244775,10.279094316596742,1500.758619084534,103
0.3443254719225538,40.05173769749971,100.67209104790162,50.45462235889542,10.253836656437212,1491.6005335962839,104
0.3194458274241022,39.386830286257776,99.0376782923071,49.5497397028767,9.885912559298093,1503.6473474171703,105
0.3368341036570882,39.20937101470853,102.77438943552704,48.70326871219573,9.752997550551425,1504.3647008153932,106
0.36539022173141955,40.33262421271099,100.73021801566126,51.157213444074785,10.0769464577235,1498.2227263304296,107
0.3602463130318553,39.125876852084545,98.45030119872662,50.38227664192209,10.048688806537752,1499.1169393840623,108
0.3422270216869208,39.66259240941607,99.0353267932981,50.58309178421028,10.008617917642123,1500.3470411125581,109
0.33872998951117467,40.90828739616646,98.99453718391015,49.464611701283786,10.161503487380696,1501.6678006607685,110
0.34662117156202965,39.44357890059927,100.05959530757761,51.288375055663856,9.963526520739437,1501.2354435736124,111
0.348391663229975,41.57975950473187,99.74013021332827,50.451648935759664,9.863191550234335,1504.538422075715,112
0.31846828262494786,40.85714612433722,98.42280560762282,49.61155973831841,9.86402295755338,1494.8309699428814,113
0.3422228357399604,39.7018979797282,98.89918633209122,50.47725205390509,9.990811705901283,1497.4887995939157,114
0.3421589538094895,40.535277740084744,103.25337043327539,48.88515625811027,10.599334954853402,1495.5449126451203,115
0.34390411530445875,40.1639282238328,99.8835777692716,49.601026888950784,9.852894982135044,1502.6120181516965,116
0.36933864787618903,40.696483327100516,100.14885792340068,49.258802000779625,9.890929302509774,1493.742197668982,117
0.3777130795282696,40.2075262321988,100.25531874042571,50.82126543977387,10.04864109271953,1496.5583252070808,118
0.3059351221930617,39.72548044392162,99.53688011122131,50.001261537038616,10.077701415270774,1503.3027185576157,119
0.31955310068025866,39.88277517297775,98.39930082720375,49.15365023623041,10.06328145223335,1500.3246365546697,120
0.34780987182907713,40.28933700763787,100.79690896797072,50.57687615266956,9.831141548085775,1496.4622074526144,121
0.3798527448478859,39.93780436538077,99.87530832599303,50.79293802256106,9.928946046283748,1503.4679337039315,122
0.36336114071164577,40.592984284631726,102.43014531317854,48.965635397407006,10.045627067880577,1498.8320520964282,123
0.32583947795933527,39.49708856871997,98.39831371666267,49.12287558817713,10.039048221087668,1498.7246242143606,124
0.34783495010172577,39.869285098940075,101.32946792146782,51.00294365198274,10.193781368083142,1501.3680234853184,125
0.35160948024766037,40.86969967005426,99.42218707112579,48.831098736003234,9.994372269821799,1496.8676468165231,126
0.3188126010935069,39.14227707019646,98.93003357658978,49.56460934385896,9.723498885480995,1501.699663986407,127
0.36860872255558563,40.10452094928847,100.69563466874575,51.79658855662302,10.278477075221135,1494.1705506770725,128
0.3348156967968276,39.297427776818374,99.37762920269553,49.58883967035407,9.824461905492178,1498.456139467104,129
0.3670301963248307,39.75202172926135,99.52661630269402,49.53890294771869,10.08722224703636,1499.6361304294037,130
0.3672412698655298,39.107044271682014,97.26194866020772,50.32990307656619,9.943806808972484,1498.1749162423098,131
0.3344940977058477,39.583595717909105,97.44587186317567,49.484361260454456,9.866911280084302,1500.3884443499328,132
0.3411944290339172,39.808162740306024,98.95272640508644,49.54431168834906,10.021149156540002,1500.0339281581616,133
0.37136007890405615,39.68362864877716,101.70622802644279,49.28850905305236,10.336294562407565,1500.5412980285123,134
0.3606741776488041,40.94750160152066,98.47889085822527,50.062443409050054,10.128819968469212,1499.7752252768846,135
0.36129115022607294,40.11832210041971,98.78885844234438,51.175830424876054,9.943584585419524,1505.565978371201,136
0.3424269106021326,40.79192032732373,100.0786063626491,50.21808231512444,9.918334575355097,1502.197316588973,137
